date;category;value
2022-02-06;Товары для строительства и ремонта;7.4
2022-01-30;Товары для строительства и ремонта;8.3
2022-01-23;Товары для строительства и ремонта;13.2
2022-01-16;Товары для строительства и ремонта;16.9
2022-01-09;Товары для строительства и ремонта;2.9
2022-01-02;Товары для строительства и ремонта;12.4
2021-12-26;Товары для строительства и ремонта;10.3
2021-12-19;Товары для строительства и ремонта;14.6
2021-12-12;Товары для строительства и ремонта;13.1
2021-12-05;Товары для строительства и ремонта;14.4
2021-11-28;Товары для строительства и ремонта;13.8
2021-11-21;Товары для строительства и ремонта;18.2
2021-11-14;Товары для строительства и ремонта;18.5
2021-11-07;Товары для строительства и ремонта;-5.5
2021-10-31;Товары для строительства и ремонта;13.3
2021-10-24;Товары для строительства и ремонта;18.1
2021-10-17;Товары для строительства и ремонта;13.6
2021-10-10;Товары для строительства и ремонта;13.9
2021-10-03;Товары для строительства и ремонта;11.2
2021-09-26;Товары для строительства и ремонта;13.1
2021-09-19;Товары для строительства и ремонта;16.9
2021-09-12;Товары для строительства и ремонта;21.4
2021-09-05;Товары для строительства и ремонта;27.3
2021-08-29;Товары для строительства и ремонта;19
2021-08-22;Товары для строительства и ремонта;15.7
2021-08-15;Товары для строительства и ремонта;17.9
2020-11-29;Товары для строительства и ремонта;7.3
2020-11-22;Товары для строительства и ремонта;3.3
2020-11-15;Товары для строительства и ремонта;6.2
2020-11-08;Товары для строительства и ремонта;4.4
2020-11-01;Товары для строительства и ремонта;6.1
2020-10-25;Товары для строительства и ремонта;3.3
2020-10-18;Товары для строительства и ремонта;5
2020-10-11;Товары для строительства и ремонта;7.5
2020-10-04;Товары для строительства и ремонта;8
2020-09-27;Товары для строительства и ремонта;5.8
2020-09-20;Товары для строительства и ремонта;5.5
2020-09-13;Товары для строительства и ремонта;5.1
2020-09-06;Товары для строительства и ремонта;3.7
2020-08-30;Товары для строительства и ремонта;5.3
2020-08-23;Товары для строительства и ремонта;5.9
2020-08-16;Товары для строительства и ремонта;7
2020-08-09;Товары для строительства и ремонта;3.7
